"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,         879,    -0.05605172193,      -2.405595727,       -2.42863875,                 0,       -5.26426225
          0,           0,         880,    -0.05913121961,      -2.407955146,      -2.430111506,                 0,      -5.267764441
          0,           0,         881,    -0.06198205044,      -2.410147632,      -2.431802064,                 0,      -5.271191599
          0,           0,         882,    -0.06460997184,      -2.412175449,      -2.433681843,                 0,      -5.274528054
          0,           0,         883,    -0.06701959947,      -2.414039224,      -2.435721081,                 0,      -5.277756619
          0,           0,         884,    -0.06921446528,      -2.415738116,      -2.437889084,                 0,       -5.28085898
          0,           0,         885,    -0.07119712111,      -2.417270023,       -2.44015448,                 0,      -5.283816103
          0,           0,         886,    -0.07296928031,       -2.41863182,      -2.442485516,                 0,      -5.286608692
          0,           0,         887,    -0.07453198866,      -2.419819621,      -2.444850381,                 0,      -5.289217653
          0,           0,         888,    -0.07588581572,      -2.420829051,      -2.447217554,                 0,      -5.291624582
          0,           0,         889,     -0.0770310576,      -2.421655531,       -2.44955619,                 0,      -5.293812245
          0,           0,         890,    -0.07796794226,      -2.422294552,      -2.451836517,                 0,      -5.295765043
          0,           0,         891,     -0.0786968288,      -2.422741947,      -2.454030254,                 0,      -5.297469442
          0,           0,         892,    -0.07921839308,      -2.422994141,      -2.456111029,                 0,      -5.298914354
          0,           0,         893,    -0.07953379269,      -2.423048374,      -2.458054787,                 0,      -5.300091458
          0,           0,         894,    -0.07964480562,      -2.422902896,      -2.459840174,                 0,      -5.300995439
          0,           0,         895,    -0.07955393833,      -2.422557125,      -2.461448878,                 0,      -5.301624138
          0,           0,         896,    -0.07926450019,       -2.42201176,      -2.462865924,                 0,      -5.301978615
          0,           0,         897,     -0.0787806431,      -2.421268863,      -2.464079896,                 0,      -5.302063109
          0,           0,         898,    -0.07810736638,      -2.420331886,       -2.46508308,                 0,      -5.301884912
          0,           0,         899,    -0.07725048875,      -2.419205662,      -2.465871526,                 0,      -5.301454155
          0,           0,         900,     -0.0762165904,      -2.417896364,      -2.466445022,                 0,      -5.300783521
          0,           0,         901,    -0.07501292973,      -2.416411413,      -2.466806978,                 0,      -5.299887899
          0,           0,         902,    -0.07364733983,      -2.414759377,      -2.466964231,                 0,      -5.298783996
          0,           0,         903,    -0.07212810866,      -2.412949822,      -2.466926785,                 0,      -5.297489922
          0,           0,         904,    -0.07046384792,      -2.410993167,      -2.466707484,                 0,      -5.296024772
          0,           0,         905,    -0.06866335911,      -2.408900511,      -2.466321639,                 0,      -5.294408203
          0,           0,         906,    -0.06673550308,      -2.406683476,      -2.465786614,                 0,      -5.292660036
          0,           0,         907,    -0.06468907619,      -2.404354035,      -2.465121415,                 0,      -5.290799889
          0,           0,         908,    -0.06253269616,       -2.40192435,      -2.464346269,                 0,      -5.288846847
