"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        1670,      -1.170579933,      -3.548230257,      -3.675355376,                 0,      -6.426681515
          0,           0,        1671,      -1.169157982,      -3.546620999,      -3.680957741,                 0,      -6.426988705
          0,           0,        1672,      -1.168170861,      -3.545403573,      -3.687084049,                 0,      -6.427711437
          0,           0,        1673,      -1.167625002,      -3.544580617,      -3.693726078,                 0,      -6.428848125
          0,           0,        1674,      -1.167526443,      -3.544154187,       -3.70087337,                 0,      -6.430396681
          0,           0,        1675,      -1.167880888,      -3.544125789,      -3.708512736,                 0,      -6.432354474
          0,           0,        1676,      -1.168693758,      -3.544496403,      -3.716627677,                 0,      -6.434718272
          0,           0,        1677,      -1.169970231,      -3.545266494,       -3.72519771,                 0,      -6.437484176
          0,           0,        1678,      -1.171715269,      -3.546436015,        -3.7341976,                 0,      -6.440647537
          0,           0,        1679,      -1.173933644,      -3.548004396,      -3.743596477,                 0,      -6.444202856
          0,           0,        1680,      -1.176629941,       -3.54997053,      -3.753356864,                 0,      -6.448143677
          0,           0,        1681,      -1.179808553,      -3.552332732,      -3.763433603,                 0,      -6.452462446
          0,           0,        1682,      -1.183473669,      -3.555088705,      -3.773772731,                 0,      -6.457150371
          0,           0,        1683,      -1.187629253,      -3.558235492,      -3.784310337,                 0,      -6.462197265
          0,           0,        1684,      -1.192279004,      -3.561769414,      -3.794971486,                 0,      -6.467591372
          0,           0,        1685,      -1.197426292,      -3.565685984,      -3.805669262,                 0,      -6.473319157
          0,           0,        1686,      -1.203074052,      -3.569979809,      -3.816304118,                 0,      -6.479365078
          0,           0,        1687,      -1.209224668,      -3.574644477,      -3.826763707,                 0,      -6.485711335
          0,           0,        1688,      -1.215879825,      -3.579672428,        -3.8369234,                 0,      -6.492337622
          0,           0,        1689,      -1.223040328,      -3.585054813,      -3.846647742,                 0,      -6.499220867
          0,           0,        1690,      -1.230705878,      -3.590781339,      -3.855793032,                 0,      -6.506334969
          0,           0,        1691,      -1.238874791,      -3.596840086,      -3.864211206,                 0,      -6.513650548
          0,           0,        1692,      -1.247543664,       -3.60321732,      -3.871755055,                 0,      -6.521134699
          0,           0,        1693,       -1.25670696,      -3.609897278,      -3.878284607,                 0,      -6.528750799
          0,           0,        1694,      -1.266356513,      -3.616861952,      -3.883674313,                 0,      -6.536458348
          0,           0,        1695,      -1.276480937,      -3.624090853,      -3.887820403,                 0,      -6.544212894
          0,           0,        1696,      -1.287064912,       -3.63156077,      -3.890647609,                 0,      -6.551966066
          0,           0,        1697,      -1.298088361,      -3.639245536,      -3.892114417,                 0,       -6.55966573
          0,           0,        1698,      -1.309525481,      -3.647115805,      -3.892216089,                 0,      -6.567256316
          0,           0,        1699,      -1.321343628,      -3.655138846,      -3.890985024,                 0,      -6.574679337
          0,           0,        1700,      -1.333502063,      -3.663278387,      -3.888488395,                 0,      -6.581874121
          0,           0,        1701,      -1.345950566,      -3.671494513,      -3.884823413,                 0,      -6.588778776
          0,           0,        1702,       -1.35862795,      -3.679743639,      -3.880110906,                 0,      -6.595331391
          0,           0,        1703,      -1.371460543,      -3.687978597,      -3.874488044,                 0,      -6.601471442
          0,           0,        1704,      -1.384360726,      -3.696148853,       -3.86810105,                 0,      -6.607141383
          0,           0,        1705,      -1.397225701,      -3.704200877,      -3.861098555,                 0,      -6.612288336
          0,           0,        1706,       -1.40993667,      -3.712078703,      -3.853626065,                 0,      -6.616865819
          0,           0,        1707,      -1.422358727,      -3.719724683,      -3.845821736,                 0,      -6.620835376
          0,           0,        1708,       -1.43434176,      -3.727080452,      -3.837813468,                 0,      -6.624168033
          0,           0,        1709,      -1.445722726,      -3.734088099,      -3.829717184,                 0,      -6.626845435
